class,layer,change_rate,type,rank
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",2,0.0010982472077011966,least_critical,3
gazelle,23,-0.020699873697012608,critical,1
gazelle,17,-0.0024359678663313337,critical,2
gazelle,13,-0.0021454761922359497,critical,3
gazelle,22,0.003966443911194797,least_critical,1
gazelle,10,0.002838733904063702,least_critical,2
gazelle,16,0.0013090743683278547,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",23,-0.015895206984132475,critical,1
"Arabian camel, dromedary, Camelus dromedarius",13,-0.00340937571600081,critical,2
"Arabian camel, dromedary, Camelus dromedarius",9,-0.0019576122052967528,critical,3
"Arabian camel, dromedary, Camelus dromedarius",10,0.0020264115557074545,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",12,0.0011873178556561573,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",2,0.0011262403056025508,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",23,-0.02488958645611997,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",13,-0.0024854711070656822,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",6,-0.002330273911356928,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",22,0.005271283388137826,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",10,0.002776539567857981,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",12,0.0015168422088026948,least_critical,3
"chimpanzee, chimp, Pan troglodytes",23,-0.023121886178851078,critical,1
"chimpanzee, chimp, Pan troglodytes",13,-0.0029935278929770007,critical,2
"chimpanzee, chimp, Pan troglodytes",6,-0.002233980558812628,critical,3
"chimpanzee, chimp, Pan troglodytes",22,0.005400609597563739,least_critical,1
"chimpanzee, chimp, Pan troglodytes",10,0.0027278084680438137,least_critical,2
"chimpanzee, chimp, Pan troglodytes",16,0.0015142570436000868,least_critical,3
baboon,23,-0.021343068741261916,critical,1
baboon,13,-0.0025518570095300723,critical,2
baboon,6,-0.001971614602953198,critical,3
baboon,22,0.00564564537256957,least_critical,1
baboon,10,0.0022036811895668473,least_critical,2
baboon,2,0.0010062293335795398,least_critical,3
"African elephant, Loxodonta africana",23,-0.0161551477015018,critical,1
"African elephant, Loxodonta africana",13,-0.0026468949019908955,critical,2
"African elephant, Loxodonta africana",20,-0.0019296400994062435,critical,3
"African elephant, Loxodonta africana",10,0.0014566445350646974,least_critical,1
"African elephant, Loxodonta africana",2,0.0010055109113454794,least_critical,2
"African elephant, Loxodonta africana",7,0.0009779033809900334,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",23,-0.019873553384095376,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",13,-0.002358727250248195,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",6,-0.0020467394776642334,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",22,0.0026139662414789155,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,0.0023705600202083635,least_critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",12,0.0014660777524113724,least_critical,3
abacus,23,-0.01995754783973093,critical,1
abacus,13,-0.0038877043314278076,critical,2
abacus,6,-0.0020026977546513045,critical,3
abacus,12,0.003463179860264058,least_critical,1
abacus,22,0.0022442402690649108,least_critical,2
abacus,10,0.0021689532883465354,least_critical,3
"academic gown, academic robe, judge's robe",23,-0.018212681841105173,critical,1
"academic gown, academic robe, judge's robe",13,-0.005200899969786409,critical,2
"academic gown, academic robe, judge's robe",17,-0.0022260262258350892,critical,3
"academic gown, academic robe, judge's robe",12,0.005226835943758491,least_critical,1
"academic gown, academic robe, judge's robe",22,0.0017074506171047762,least_critical,2
"academic gown, academic robe, judge's robe",2,0.0013620213419199174,least_critical,3
altar,23,-0.01589680539444084,critical,1
altar,13,-0.005305847115814683,critical,2
altar,22,-0.003823167737573383,critical,3
altar,12,0.003629692569375037,least_critical,1
altar,10,0.0018220530077815052,least_critical,2
altar,16,0.0011356955394148764,least_critical,3
apron,23,-0.01572171276435251,critical,1
apron,13,-0.0044292151369154514,critical,2
apron,17,-0.002511883024126294,critical,3
apron,12,0.00412673691287635,least_critical,1
apron,10,0.003262855801731364,least_critical,2
apron,16,0.0012891557440161787,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",23,-0.015634233150631133,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",13,-0.00473103407770397,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",9,-0.003065479639917606,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",12,0.00497148815542461,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",10,0.0029018926247954286,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",11,0.0018634004890918689,least_critical,3
"bannister, banister, balustrade, balusters, handrail",23,-0.01473624514415855,critical,1
"bannister, banister, balustrade, balusters, handrail",13,-0.003711828794330352,critical,2
"bannister, banister, balustrade, balusters, handrail",6,-0.0019416796602308786,critical,3
"bannister, banister, balustrade, balusters, handrail",12,0.0023823214694857556,least_critical,1
"bannister, banister, balustrade, balusters, handrail",10,0.001783867627382276,least_critical,2
"bannister, banister, balustrade, balusters, handrail",16,0.0010370671004056968,least_critical,3
barbershop,23,-0.023071074765175538,critical,1
barbershop,13,-0.004280348941683762,critical,2
barbershop,17,-0.0025262989476323196,critical,3
barbershop,22,0.006493155397474776,least_critical,1
barbershop,12,0.0028286742791533495,least_critical,2
barbershop,10,0.002311016023159026,least_critical,3
barn,23,-0.016385978367179584,critical,1
barn,13,-0.0028339613229036373,critical,2
barn,6,-0.002002590093761688,critical,3
barn,10,0.0021554847992956705,least_critical,1
barn,22,0.0018611532822251382,least_critical,2
barn,12,0.00155618077144027,least_critical,3
"barrel, cask",23,-0.018761074692010837,critical,1
"barrel, cask",13,-0.0036167799867689726,critical,2
"barrel, cask",6,-0.001837527211755511,critical,3
"barrel, cask",10,0.002483597807586193,least_critical,1
"barrel, cask",12,0.0021435098722577123,least_critical,2
"barrel, cask",20,0.0021081684902310403,least_critical,3
basketball,23,-0.01856859248131509,critical,1
basketball,14,-0.006040395013988023,critical,2
basketball,13,-0.005979670770466343,critical,3
basketball,12,0.0050866217911243634,least_critical,1
basketball,10,0.0048150444030761776,least_critical,2
basketball,22,0.0032287867739796763,least_critical,3
"bathtub, bathing tub, bath, tub",23,-0.016953608021140047,critical,1
"bathtub, bathing tub, bath, tub",13,-0.0038567189499735845,critical,2
"bathtub, bathing tub, bath, tub",17,-0.0028855480626225373,critical,3
"bathtub, bathing tub, bath, tub",12,0.0032448029145598356,least_critical,1
"bathtub, bathing tub, bath, tub",10,0.0031080833263695228,least_critical,2
"bathtub, bathing tub, bath, tub",22,0.0016293845139443881,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",23,-0.0175991651974618,critical,1
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",13,-0.003924750797450551,critical,2
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",6,-0.0029686871170997615,critical,3
