Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23
Image_62,0.40464043617248535,0.4090779423713684,0.42729389667510986,0.43840333819389343,0.44746270775794983,0.4670018255710602,0.4749606251716614,0.4872800409793854,0.5122165679931641,0.535670280456543,0.5349110960960388,0.5597918629646301,0.5771204829216003,0.5785773396492004,0.6012344360351562,0.6386694312095642,0.6621180176734924,0.707643449306488,0.7319318056106567,0.7558366060256958,0.7681939005851746,0.8294734954833984,0.8823263049125671,1.000000238418579
Image_63,0.43109264969825745,0.4340154826641083,0.46307313442230225,0.4693189561367035,0.4779880940914154,0.4866221845149994,0.4840777516365051,0.48878899216651917,0.5044423341751099,0.5092675089836121,0.5179906487464905,0.5190801620483398,0.5444696545600891,0.5333243608474731,0.5635478496551514,0.5869174003601074,0.6018514037132263,0.6638838052749634,0.6909056305885315,0.7319574356079102,0.7604435682296753,0.8209884762763977,0.8816920518875122,1.0
Image_64,0.4440748393535614,0.4529236853122711,0.47663483023643494,0.4872114360332489,0.4992176294326782,0.5133400559425354,0.5178917646408081,0.5257418155670166,0.5419067740440369,0.5553273558616638,0.5448266863822937,0.5446171760559082,0.560832679271698,0.5721021294593811,0.6126769185066223,0.6455726623535156,0.6643859148025513,0.7268617153167725,0.7378395199775696,0.7681288123130798,0.7912991046905518,0.8483201861381531,0.8896410465240479,1.000000238418579
Image_65,0.43631047010421753,0.45049822330474854,0.46095818281173706,0.4673847556114197,0.47698578238487244,0.49168580770492554,0.4980734884738922,0.5084587335586548,0.5246357321739197,0.5392512679100037,0.5416411757469177,0.5499728918075562,0.5694405436515808,0.5721022486686707,0.5940890312194824,0.6228933334350586,0.6309711337089539,0.6921472549438477,0.7060299515724182,0.7371213436126709,0.7946683168411255,0.8494282960891724,0.9083968997001648,1.0000001192092896
Image_66,0.4400550425052643,0.4512154459953308,0.47111812233924866,0.4819430708885193,0.4830206632614136,0.4979027807712555,0.500444233417511,0.5138442516326904,0.5260455012321472,0.5388475060462952,0.5266167521476746,0.5186514258384705,0.5313495397567749,0.5325759649276733,0.5532885789871216,0.5751333236694336,0.5863373875617981,0.64559406042099,0.670106828212738,0.7158236503601074,0.7606807351112366,0.8142365217208862,0.881135880947113,1.0000001192092896
Image_67,0.43691521883010864,0.44213131070137024,0.45486369729042053,0.46816426515579224,0.4857824146747589,0.4959564805030823,0.4991335868835449,0.5129351615905762,0.5306984782218933,0.5453706383705139,0.555932879447937,0.5658932328224182,0.5798558592796326,0.5724212527275085,0.593991756439209,0.6206660866737366,0.6347110867500305,0.6941525936126709,0.7101130485534668,0.738345742225647,0.7769429087638855,0.8276651501655579,0.885642409324646,1.0000001192092896
Image_68,0.47103506326675415,0.47466450929641724,0.49625515937805176,0.50360506772995,0.5155490040779114,0.5363910794258118,0.5346603989601135,0.5448903441429138,0.5571203827857971,0.570432722568512,0.5481400489807129,0.5364810228347778,0.5560340881347656,0.5617737174034119,0.5879175066947937,0.618343710899353,0.6318415403366089,0.7041023969650269,0.7240574359893799,0.7410222291946411,0.7662668228149414,0.8130924105644226,0.8808040022850037,1.0000001192092896
Image_69,0.4464030861854553,0.45214423537254333,0.4676233232021332,0.4750698208808899,0.4835449159145355,0.49689245223999023,0.4983372688293457,0.5092267990112305,0.5184236764907837,0.5390305519104004,0.5318167805671692,0.5384065508842468,0.5653841495513916,0.5580593943595886,0.5804405808448792,0.6120151877403259,0.6334680914878845,0.702507734298706,0.7113583087921143,0.74045330286026,0.7752207517623901,0.8270748853683472,0.8788810968399048,1.000000238418579
Image_70,0.44720983505249023,0.4516146779060364,0.47361356019973755,0.481205016374588,0.49297142028808594,0.5102496147155762,0.5144591331481934,0.5264732837677002,0.5361814498901367,0.557108461856842,0.5490328669548035,0.5546627640724182,0.5639824271202087,0.5545390844345093,0.561768651008606,0.5905522704124451,0.6027898192405701,0.6702013611793518,0.6750224828720093,0.6924363374710083,0.7370094060897827,0.7800531387329102,0.8847353458404541,1.0
Image_71,0.4404817819595337,0.4441912770271301,0.4652005434036255,0.4756542146205902,0.49343568086624146,0.5006826519966125,0.5045333504676819,0.5241243839263916,0.5457019209861755,0.5794808864593506,0.5923050045967102,0.6053307056427002,0.6042124629020691,0.596779465675354,0.6297168135643005,0.6490498185157776,0.6541460156440735,0.7164984345436096,0.7172350883483887,0.7419598698616028,0.7524759769439697,0.8212919235229492,0.877686619758606,0.9999998807907104
Image_72,0.4149165749549866,0.4221954345703125,0.4336853325366974,0.4461689889431,0.4581282436847687,0.4695287048816681,0.4689832627773285,0.49193820357322693,0.5034416317939758,0.5358814597129822,0.5192235112190247,0.5547699332237244,0.5501993894577026,0.5796348452568054,0.6076322793960571,0.6359857320785522,0.6529777646064758,0.689460039138794,0.7219715714454651,0.7505468726158142,0.7770668864250183,0.815355658531189,0.8901225328445435,1.0
Image_73,0.4538639187812805,0.45423072576522827,0.4834151864051819,0.4858158528804779,0.49651649594306946,0.5198731422424316,0.523819088935852,0.5339189171791077,0.5390802025794983,0.5617779493331909,0.5571818351745605,0.5708129405975342,0.5971930027008057,0.5811468958854675,0.6140281558036804,0.6475129723548889,0.6577720642089844,0.7193264961242676,0.7414343953132629,0.7613523602485657,0.7890589833259583,0.8428450226783752,0.8771029114723206,1.0000001192092896
Image_74,0.4521907567977905,0.45925724506378174,0.4791523516178131,0.487677663564682,0.4999499022960663,0.5090548992156982,0.5044126510620117,0.5114230513572693,0.5223214626312256,0.5246248841285706,0.5290213823318481,0.5360182523727417,0.5531125068664551,0.53724604845047,0.5903146862983704,0.6368737816810608,0.659171998500824,0.7048336267471313,0.726331353187561,0.7520565986633301,0.7928059101104736,0.8366652727127075,0.869053065776825,1.0
Image_75,0.4074552059173584,0.41157230734825134,0.435554176568985,0.44168969988822937,0.4526180922985077,0.4754563868045807,0.4844777584075928,0.5038139224052429,0.5155460238456726,0.5371525287628174,0.5507495999336243,0.5462913513183594,0.5624576210975647,0.5775013566017151,0.5967739820480347,0.625029444694519,0.6471211314201355,0.6843209862709045,0.6982306838035583,0.7324250936508179,0.7711325287818909,0.8174217343330383,0.8590121865272522,1.0
Image_76,0.449396014213562,0.45973747968673706,0.47911182045936584,0.4844302237033844,0.48397642374038696,0.4983501434326172,0.494282603263855,0.509832501411438,0.5078163146972656,0.524681806564331,0.5251789689064026,0.5065407156944275,0.5196869969367981,0.5166022777557373,0.5509673357009888,0.5850929021835327,0.6115854978561401,0.6649944186210632,0.6841270327568054,0.722273051738739,0.7627657055854797,0.8341099619865417,0.9011188745498657,1.000000238418579
Image_77,0.4478510618209839,0.45762714743614197,0.4828889071941376,0.48575666546821594,0.4911494255065918,0.5062670707702637,0.5095677375793457,0.5206627249717712,0.5291301608085632,0.5387661457061768,0.5361356735229492,0.5613567233085632,0.5736112594604492,0.5590364336967468,0.592494010925293,0.6349602937698364,0.6459439992904663,0.6870649456977844,0.7015674710273743,0.7338466644287109,0.7872098088264465,0.8256460428237915,0.8724104166030884,1.000000238418579
Image_78,0.4445374011993408,0.4514957368373871,0.4731605052947998,0.48032182455062866,0.4879113733768463,0.5062664151191711,0.5049509406089783,0.5186865925788879,0.5321797132492065,0.5431984663009644,0.5463670492172241,0.5425063967704773,0.557547390460968,0.5725146532058716,0.6066715121269226,0.6387203335762024,0.6448023915290833,0.7001810669898987,0.7146739959716797,0.7404541373252869,0.7964296936988831,0.8558961153030396,0.8897014856338501,1.0000001192092896
Image_79,0.4167522192001343,0.42786431312561035,0.43387022614479065,0.44431185722351074,0.4540654420852661,0.48296990990638733,0.4857252836227417,0.5110073089599609,0.5276656150817871,0.5317701697349548,0.5312316417694092,0.535240888595581,0.5583457946777344,0.5821918845176697,0.6005359292030334,0.6268383860588074,0.6563154458999634,0.6835852861404419,0.6981360912322998,0.7422407865524292,0.7665890455245972,0.8176810145378113,0.8677719235420227,1.0000001192092896
Image_80,0.38177675008773804,0.3949066400527954,0.40258654952049255,0.4095155894756317,0.41856086254119873,0.4285517930984497,0.43812096118927,0.4496137797832489,0.46210604906082153,0.4864964187145233,0.5122431516647339,0.5204028487205505,0.5423954725265503,0.5588878989219666,0.5798698663711548,0.585883378982544,0.6029515862464905,0.6508282423019409,0.6745660901069641,0.7176558971405029,0.7599064111709595,0.8188204765319824,0.8716654181480408,1.0000001192092896
Image_81,0.4160252809524536,0.4212239384651184,0.4468703269958496,0.4524748921394348,0.4668286144733429,0.4870316684246063,0.4915646016597748,0.5061712861061096,0.5219355225563049,0.5426095724105835,0.5426726937294006,0.542880117893219,0.5527199506759644,0.549056351184845,0.5671331286430359,0.60298752784729,0.6028118133544922,0.6407554149627686,0.6611202955245972,0.7045995593070984,0.7386416792869568,0.8059720396995544,0.8561351895332336,1.0000001192092896
Image_82,0.4331832528114319,0.4335861802101135,0.4544380307197571,0.45795542001724243,0.46824753284454346,0.4880962669849396,0.499820351600647,0.5141829252243042,0.550196647644043,0.5780064463615417,0.5906682014465332,0.6111512184143066,0.6064984202384949,0.6094767451286316,0.6237558722496033,0.6374934315681458,0.6542158722877502,0.698627769947052,0.7124829292297363,0.7302384972572327,0.7417888045310974,0.8217692375183105,0.8762434124946594,1.0000001192092896
Image_83,0.3854485750198364,0.39129093289375305,0.40270301699638367,0.40533646941185,0.420136034488678,0.44681501388549805,0.4506509602069855,0.4736623764038086,0.5060641169548035,0.5251942873001099,0.5353973507881165,0.5509880185127258,0.5680931210517883,0.5753263831138611,0.5931959748268127,0.6037550568580627,0.6143144369125366,0.6845003366470337,0.7006831765174866,0.7456191182136536,0.7716882228851318,0.817027747631073,0.8510724306106567,0.9999998807907104
Image_84,0.4684581160545349,0.4783373475074768,0.49502211809158325,0.5011467337608337,0.5066302418708801,0.5285046100616455,0.5245086550712585,0.5419815182685852,0.5535078048706055,0.5674327611923218,0.5607669353485107,0.5573800802230835,0.5520578026771545,0.5511272549629211,0.5793281197547913,0.6169236898422241,0.6416646242141724,0.6835787892341614,0.7110000848770142,0.7256729006767273,0.7798908948898315,0.8347154259681702,0.8824809193611145,0.9999998807907104
Image_85,0.4565962553024292,0.4739764630794525,0.48781681060791016,0.4891636371612549,0.4913347065448761,0.49676191806793213,0.4910242557525635,0.504951536655426,0.516880214214325,0.5312645435333252,0.5380325317382812,0.543085515499115,0.5636863708496094,0.5525116920471191,0.5964574813842773,0.6294897198677063,0.6380487680435181,0.6862484216690063,0.6994782090187073,0.7412943243980408,0.7962329387664795,0.8483446836471558,0.8853784799575806,1.0
Image_86,0.44779273867607117,0.460833877325058,0.4745982587337494,0.47779256105422974,0.4872208833694458,0.5025554895401001,0.5009491443634033,0.5230973958969116,0.5314534902572632,0.5338440537452698,0.5218959450721741,0.5268051028251648,0.5465289354324341,0.5479209423065186,0.5703826546669006,0.6152743697166443,0.6304916739463806,0.6622595191001892,0.6875114440917969,0.7222878932952881,0.7626045942306519,0.8173523545265198,0.8646553158760071,1.0000001192092896
Image_87,0.4219185709953308,0.44046157598495483,0.4533672034740448,0.463437020778656,0.4722074568271637,0.4869098365306854,0.49541690945625305,0.5170868039131165,0.5228607654571533,0.5401716828346252,0.5463203191757202,0.540336549282074,0.5599968433380127,0.5610817074775696,0.5902140736579895,0.6261889934539795,0.6420646905899048,0.6920245885848999,0.7101895213127136,0.736143171787262,0.7817708849906921,0.8277574181556702,0.8857923150062561,1.0
Image_88,0.44326484203338623,0.4600529670715332,0.47181859612464905,0.4797305464744568,0.4914970099925995,0.4988485276699066,0.501738429069519,0.5200159549713135,0.5318277478218079,0.5402058362960815,0.5378965735435486,0.5283373594284058,0.5385294556617737,0.5368231534957886,0.5598995685577393,0.5981349349021912,0.6243829727172852,0.6706738471984863,0.6863448619842529,0.7202220559120178,0.7828720808029175,0.8353231549263,0.8850148916244507,1.0
Image_89,0.42998266220092773,0.43522733449935913,0.45035821199417114,0.45240673422813416,0.46515175700187683,0.4797818064689636,0.48600029945373535,0.5018882155418396,0.5285282731056213,0.5725787281990051,0.5935348868370056,0.6151329278945923,0.6137327551841736,0.6116529107093811,0.6270788908004761,0.6551892161369324,0.6684880256652832,0.7290337085723877,0.7332080006599426,0.7543039321899414,0.7638362050056458,0.833404541015625,0.8770486116409302,1.0
Image_90,0.41950923204421997,0.43690571188926697,0.45188796520233154,0.4564809501171112,0.4613710641860962,0.47301509976387024,0.4719713628292084,0.4869292676448822,0.5109695196151733,0.5119765400886536,0.5029420852661133,0.5098288059234619,0.5325785875320435,0.5428721904754639,0.5589240193367004,0.6108270883560181,0.6263214349746704,0.6789407730102539,0.6801172494888306,0.7027000188827515,0.7457098960876465,0.7869235277175903,0.8689279556274414,1.0
Image_91,0.46659576892852783,0.4793128967285156,0.4892200827598572,0.49344223737716675,0.5114104151725769,0.5247622728347778,0.5229021906852722,0.534709632396698,0.5476216673851013,0.5643400549888611,0.5583086013793945,0.5775725245475769,0.5870303511619568,0.6113507151603699,0.6296619176864624,0.6453284621238708,0.6523434519767761,0.7031265497207642,0.7181575894355774,0.747421383857727,0.8033174276351929,0.8603893518447876,0.8952464461326599,1.000000238418579
Image_92,0.44911304116249084,0.4592069089412689,0.4807617664337158,0.48500537872314453,0.495049387216568,0.5045374035835266,0.5038609504699707,0.5136444568634033,0.5156955122947693,0.532231867313385,0.5265705585479736,0.5140767097473145,0.5161852836608887,0.5362411141395569,0.5591638088226318,0.5874881148338318,0.6207561492919922,0.6735633015632629,0.70713210105896,0.7379714846611023,0.8023537397384644,0.8605384230613708,0.8892702460289001,1.0
Image_93,0.4163096249103546,0.4247404634952545,0.4504273533821106,0.4609610140323639,0.463188111782074,0.47696182131767273,0.4776846766471863,0.48802489042282104,0.49604567885398865,0.5092718601226807,0.5237814784049988,0.5181160569190979,0.5256577134132385,0.538818359375,0.5814459919929504,0.6133615970611572,0.6221182346343994,0.6827436089515686,0.7026462554931641,0.7309552431106567,0.77783203125,0.8362511992454529,0.8764392733573914,1.0000001192092896
Image_94,0.4482412040233612,0.45859482884407043,0.4745645523071289,0.48294302821159363,0.48747217655181885,0.49407505989074707,0.489883154630661,0.5100691318511963,0.5239403247833252,0.5408755540847778,0.5312425494194031,0.515155017375946,0.5312461853027344,0.5290045142173767,0.5685310959815979,0.5946173071861267,0.6096216440200806,0.6660130620002747,0.6901687979698181,0.7280005216598511,0.7847796678543091,0.8339858055114746,0.8879018425941467,0.9999998807907104
Image_95,0.41897282004356384,0.42466336488723755,0.44218385219573975,0.4475465416908264,0.4559392035007477,0.464999258518219,0.4755365550518036,0.4867015779018402,0.4964432418346405,0.5187047719955444,0.5365643501281738,0.5390280485153198,0.5425153970718384,0.5451416969299316,0.5746868848800659,0.6068514585494995,0.623796284198761,0.6490732431411743,0.6725183129310608,0.7177807688713074,0.7625593543052673,0.8239290714263916,0.8726455569267273,1.0
Image_96,0.44823506474494934,0.46042296290397644,0.47412827610969543,0.4841364026069641,0.49502530694007874,0.5042258501052856,0.5116063952445984,0.5291498899459839,0.536124587059021,0.5426249504089355,0.5269620418548584,0.522867739200592,0.5354849696159363,0.5586455464363098,0.5693858861923218,0.6016291975975037,0.6213752031326294,0.6795579791069031,0.6987245678901672,0.7460458874702454,0.7905126810073853,0.8463695049285889,0.8866220712661743,1.0000001192092896
Image_97,0.4246930181980133,0.4421868324279785,0.4576532542705536,0.4641683101654053,0.47270262241363525,0.48403826355934143,0.48805269598960876,0.49436041712760925,0.5160812735557556,0.5407338738441467,0.5423330664634705,0.5542051196098328,0.5712945461273193,0.5680642127990723,0.5884501338005066,0.6271027326583862,0.6509005427360535,0.7114881873130798,0.7277069091796875,0.7626157999038696,0.799436092376709,0.839279055595398,0.8843661546707153,1.0000001192092896
Image_98,0.4395286440849304,0.44878676533699036,0.4617205560207367,0.4706842005252838,0.47694435715675354,0.4819297790527344,0.48730242252349854,0.4922846555709839,0.5095110535621643,0.5162588953971863,0.5101947784423828,0.49885180592536926,0.4960101842880249,0.5173313021659851,0.559349000453949,0.5928906798362732,0.6308318376541138,0.6935246586799622,0.7250874042510986,0.7612066268920898,0.786541223526001,0.8424057960510254,0.9051746726036072,1.0
