Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_119,-0.011112447828054428,0.031279679387807846,0.035213835537433624,0.04541297256946564,0.09445369243621826,0.14159831404685974,0.17644758522510529,0.23571676015853882,0.39050307869911194,0.7185702323913574,0.8634335994720459,0.9017482399940491
Image_120,-0.013894632458686829,-0.005264565348625183,-0.0023625195026397705,0.007494434714317322,0.034244194626808167,0.0901549756526947,0.1356913298368454,0.20601731538772583,0.3572491407394409,0.699640154838562,0.8797554969787598,0.9515082240104675
Image_121,-0.009659253060817719,-0.035010725259780884,-0.02796517312526703,-0.01921050250530243,0.011984497308731079,0.06492283940315247,0.09849925339221954,0.16674625873565674,0.31613796949386597,0.6690990924835205,0.8693065047264099,0.9422057867050171
Image_122,-0.007818680256605148,-0.0034356452524662018,-0.01798071712255478,-0.006688416004180908,0.02697373926639557,0.06512852758169174,0.10632935911417007,0.1677246391773224,0.3145442306995392,0.6529646515846252,0.8580335378646851,0.9447999596595764
Image_123,0.0030016936361789703,5.9567391872406006e-05,0.009491994976997375,0.027821868658065796,0.06986984610557556,0.12794192135334015,0.1721082478761673,0.23950816690921783,0.4028710722923279,0.7179508209228516,0.8813378214836121,0.9303464889526367
Image_124,-0.012712977826595306,-0.03415175899863243,-0.033068180084228516,-0.025948695838451385,0.005757607519626617,0.04703083634376526,0.09043997526168823,0.14629881083965302,0.2996329069137573,0.6303128004074097,0.8629696369171143,0.9450315833091736
Image_125,-0.035029321908950806,-0.023491963744163513,0.00045334547758102417,0.05295770615339279,0.09810074418783188,0.14508920907974243,0.20579087734222412,0.2645591199398041,0.4271249771118164,0.7424489259719849,0.8866091966629028,0.9148064851760864
Image_126,-0.02295304834842682,-0.027524210512638092,-0.04607585817575455,-0.02607657015323639,0.009918414056301117,0.06942823529243469,0.11093255877494812,0.16362538933753967,0.3263370990753174,0.6373989582061768,0.823432207107544,0.9440177083015442
Image_127,-0.028889726847410202,-0.023002073168754578,-0.04111476242542267,-0.03273353725671768,-0.0034285858273506165,0.04216240346431732,0.08394274860620499,0.15437236428260803,0.29482781887054443,0.6468194723129272,0.870898962020874,0.9551842212677002
Image_128,-0.029121294617652893,0.01494884118437767,0.021801725029945374,0.039763469249010086,0.07375858724117279,0.13779482245445251,0.19198930263519287,0.2705724835395813,0.4334023594856262,0.7327123880386353,0.8913947343826294,0.9298486709594727
Image_129,-0.020485449582338333,-0.021568775177001953,-0.031200982630252838,-0.027502767741680145,-0.0006668642163276672,0.04461399465799332,0.09042569994926453,0.16555124521255493,0.32353276014328003,0.7269330620765686,0.8886575102806091,0.9502677917480469
Image_130,0.026634475216269493,0.01607082411646843,0.029554791748523712,0.06485404074192047,0.11127924174070358,0.16572481393814087,0.198060542345047,0.27498191595077515,0.43873560428619385,0.7766236066818237,0.9140305519104004,0.9175158739089966
Image_131,-0.026743188500404358,-0.023234017193317413,-0.0233767032623291,-0.011635087430477142,0.017333462834358215,0.061536215245723724,0.104898601770401,0.16865387558937073,0.32822534441947937,0.6249063611030579,0.8627195358276367,0.9500594735145569
Image_132,0.014122884720563889,0.0008118972182273865,0.009239628911018372,0.020139172673225403,0.05325578898191452,0.09799109399318695,0.1376996785402298,0.19579152762889862,0.3238984942436218,0.6542410850524902,0.8650076389312744,0.9399904012680054
Image_133,0.022682389244437218,0.030528269708156586,0.031209927052259445,0.0322481170296669,0.06899070739746094,0.12311230599880219,0.15727658569812775,0.22544348239898682,0.3638496696949005,0.714275598526001,0.8782176971435547,0.9179428815841675
Image_134,0.009986020624637604,-0.019158657640218735,-0.005108468234539032,-0.007911235094070435,0.020952120423316956,0.06917431950569153,0.11254347860813141,0.1828671395778656,0.35629695653915405,0.6764348745346069,0.8738906979560852,0.94096839427948
Image_135,-0.012049943208694458,-0.0031231269240379333,0.0003177747130393982,0.02239833027124405,0.05697227269411087,0.12062374502420425,0.1694779098033905,0.22280889749526978,0.377799391746521,0.706836462020874,0.8678044676780701,0.9224716424942017
Image_136,0.027864281088113785,0.0403946116566658,0.059771280735731125,0.08086410164833069,0.13340014219284058,0.17245618999004364,0.21152496337890625,0.26569050550460815,0.41794851422309875,0.741653323173523,0.8786063194274902,0.9023710489273071
Image_137,-0.022464916110038757,0.03267291560769081,0.043350376188755035,0.05879582092165947,0.11411015689373016,0.15169131755828857,0.18996305763721466,0.24738940596580505,0.39358067512512207,0.736513078212738,0.8754053711891174,0.897926390171051
Image_138,0.011745087802410126,0.020761393010616302,0.019726090133190155,0.03172380477190018,0.0689619779586792,0.12009965628385544,0.1659870743751526,0.23826830089092255,0.39890792965888977,0.6762044429779053,0.8381896615028381,0.936474084854126
Image_139,0.006249852478504181,0.0018471106886863708,0.0015644356608390808,0.017865650355815887,0.041916970163583755,0.10603964328765869,0.15301945805549622,0.2332535833120346,0.37168872356414795,0.6697590351104736,0.868302583694458,0.9579048156738281
Image_140,0.004234053194522858,0.010754913091659546,-0.002461276948451996,0.008411891758441925,0.04258645325899124,0.08299533277750015,0.11712311208248138,0.1780872344970703,0.3006170392036438,0.6355366110801697,0.8373169302940369,0.9349679350852966
Image_141,0.029527604579925537,0.05549876391887665,0.06329522281885147,0.07115788012742996,0.11414284259080887,0.16943210363388062,0.22240464389324188,0.28120794892311096,0.41425809264183044,0.7643133401870728,0.885851263999939,0.8876270651817322
Image_142,0.005730468779802322,-0.006480451673269272,-0.004107281565666199,0.007191076874732971,0.04348134994506836,0.0907447412610054,0.12403447926044464,0.19349712133407593,0.3493635058403015,0.6756990551948547,0.865270733833313,0.9508700966835022
Image_143,-0.026065539568662643,0.000438101589679718,-0.01389990746974945,-0.005422234535217285,0.025804996490478516,0.07502911984920502,0.12084594368934631,0.20261500775814056,0.3549535572528839,0.6578449010848999,0.8468414545059204,0.9469037055969238
Image_144,-0.028662387281656265,-0.028261926025152206,-0.013230286538600922,-0.00848543643951416,0.02037859708070755,0.06407146155834198,0.10797436535358429,0.17392508685588837,0.32080817222595215,0.6721939444541931,0.8854838013648987,0.9640425443649292
Image_145,0.014966975897550583,0.01538131758570671,0.013050675392150879,0.022557467222213745,0.055957671254873276,0.10939434170722961,0.14939652383327484,0.23057863116264343,0.40071016550064087,0.7450199127197266,0.9095820188522339,0.9344335198402405
Image_146,-0.011974893510341644,-0.0019700713455677032,-0.010864920914173126,-0.0010935738682746887,0.03266945481300354,0.07157819718122482,0.11674924939870834,0.1760358065366745,0.3212573528289795,0.6445325016975403,0.8403416872024536,0.942421555519104
Image_147,0.022080499678850174,0.03480548784136772,0.02095964550971985,0.038571689277887344,0.07150943577289581,0.11885172128677368,0.16977210342884064,0.24089093506336212,0.4237157106399536,0.7339327335357666,0.8772198557853699,0.9388624429702759
Image_148,-0.02739259973168373,-0.017659611999988556,-0.032322950661182404,-0.025571584701538086,0.010965511202812195,0.07464379072189331,0.11556585878133774,0.17674726247787476,0.31460848450660706,0.6440930366516113,0.8506226539611816,0.9507277607917786
Image_149,0.06089950352907181,0.06786744296550751,0.08748205006122589,0.10786155611276627,0.145594522356987,0.18128882348537445,0.23236645758152008,0.28414395451545715,0.4316810369491577,0.7550085783004761,0.8998188972473145,0.8993542194366455
Image_150,-0.03790896758437157,-0.028742633759975433,-0.026272036135196686,-0.02011609822511673,0.011293940246105194,0.05431973189115524,0.10710743069648743,0.17594581842422485,0.32418644428253174,0.6197541952133179,0.850570797920227,0.9535937905311584
Image_151,0.02596241421997547,0.06627246737480164,0.07089698314666748,0.0967656821012497,0.1335892677307129,0.1836439073085785,0.2286248803138733,0.28114086389541626,0.42564910650253296,0.7800271511077881,0.8890846967697144,0.9193322658538818
Image_152,0.019861657172441483,0.030513644218444824,0.051840730011463165,0.06843601912260056,0.09819824993610382,0.1449676901102066,0.1915842592716217,0.25815483927726746,0.41958606243133545,0.7392722368240356,0.8777844905853271,0.8854592442512512
Image_153,0.014184515923261642,0.030346419662237167,0.06140850484371185,0.06616158783435822,0.09980233013629913,0.1514994502067566,0.16473302245140076,0.22248536348342896,0.4045395851135254,0.7749260663986206,0.8916235566139221,0.9117466807365417
Image_154,0.04044268652796745,0.03684880584478378,0.04373563826084137,0.06966198235750198,0.11417513340711594,0.1598532497882843,0.188144713640213,0.2263481318950653,0.368406742811203,0.6904565095901489,0.8795732855796814,0.8805550336837769
Image_155,-0.0035861358046531677,-0.0045467279851436615,-0.016794025897979736,-0.010850109159946442,0.021066732704639435,0.066041499376297,0.09904149174690247,0.16664108633995056,0.31872063875198364,0.6499766111373901,0.8578348159790039,0.9493836164474487
Image_156,-0.017692938446998596,-0.013452522456645966,-0.012677907943725586,0.02532244473695755,0.06826088577508926,0.12065236270427704,0.1606852114200592,0.2203410565853119,0.3670705258846283,0.7186145186424255,0.8750630021095276,0.9199988842010498
Image_157,0.0666334480047226,0.08588823676109314,0.09884046018123627,0.0799906849861145,0.12078899145126343,0.17640377581119537,0.234946608543396,0.30775415897369385,0.47537851333618164,0.773761510848999,0.8907953500747681,0.9029261469841003
Image_158,-0.026568185538053513,-0.026427410542964935,-0.02701963484287262,-0.015336446464061737,0.0185130313038826,0.07051929831504822,0.10358859598636627,0.16780757904052734,0.2980254888534546,0.6286292672157288,0.8579071164131165,0.9593166708946228
Image_159,0.030246373265981674,0.01974780485033989,0.014268528670072556,0.008567668497562408,0.037054359912872314,0.08533231168985367,0.1097208708524704,0.1950918287038803,0.3395922780036926,0.7137089967727661,0.9032765030860901,0.9568721055984497
Image_160,0.01444442942738533,0.025388065725564957,0.024401508271694183,0.023943349719047546,0.04772155359387398,0.08818330615758896,0.13400152325630188,0.19933326542377472,0.3228481411933899,0.6085647940635681,0.8598688840866089,0.9471099376678467
Image_161,0.029685577377676964,0.02630399540066719,0.026304230093955994,0.034772515296936035,0.06682431697845459,0.11953473836183548,0.15952831506729126,0.23742717504501343,0.4059431254863739,0.7368426322937012,0.8863325715065002,0.9217040538787842
Image_162,-0.0025730952620506287,-0.005575969815254211,-0.020291060209274292,-0.01601754128932953,0.020403876900672913,0.056818246841430664,0.09447842091321945,0.14891406893730164,0.29019519686698914,0.6052221059799194,0.8569263219833374,0.9558780193328857
Image_163,0.009186085313558578,-0.0026922374963760376,-0.0022680312395095825,0.006684102118015289,0.04044464975595474,0.07271683216094971,0.11302552372217178,0.1799406111240387,0.33345794677734375,0.6505061984062195,0.8534812927246094,0.9417276382446289
Image_164,-0.01762440800666809,-0.017708800733089447,-0.011515766382217407,-0.003011085093021393,0.02883099764585495,0.07292772829532623,0.11114777624607086,0.16225752234458923,0.32097744941711426,0.635525643825531,0.8318216800689697,0.9436147212982178
Image_165,0.003695473074913025,0.014946535229682922,-0.007637783885002136,-0.0008480027318000793,0.03713656961917877,0.07602377235889435,0.13040104508399963,0.2094879150390625,0.3857649266719818,0.7256273031234741,0.8911557197570801,0.9319159388542175
Image_166,-0.0016998276114463806,-0.018456097692251205,-0.013827569782733917,-0.009604603052139282,0.025511905550956726,0.07785596698522568,0.11970286071300507,0.18023693561553955,0.3393326997756958,0.6475569605827332,0.8578327894210815,0.9441386461257935
Image_167,0.03290306404232979,0.03224421292543411,0.036397919058799744,0.059717558324337006,0.09779619425535202,0.14293242990970612,0.18999165296554565,0.24274544417858124,0.39783430099487305,0.7000810503959656,0.849970817565918,0.9115834832191467
Image_168,0.022346802055835724,0.025280550122261047,0.0436173677444458,0.07463599741458893,0.11001071333885193,0.1656741350889206,0.22712911665439606,0.311465859413147,0.46801963448524475,0.7741740345954895,0.8765623569488525,0.917192816734314
Image_169,0.029524672776460648,0.01435859128832817,0.020271826535463333,0.042966295033693314,0.07492087781429291,0.1464337408542633,0.19258593022823334,0.26859405636787415,0.42386189103126526,0.7271249294281006,0.8849846124649048,0.9544625282287598
Image_170,-0.012001197785139084,0.0396336205303669,0.030755527317523956,0.0527995340526104,0.08309011161327362,0.1380864679813385,0.1920732706785202,0.26175177097320557,0.43279552459716797,0.7576133012771606,0.890266478061676,0.932042121887207
Image_171,0.0035114064812660217,0.03498002886772156,0.0352792888879776,0.04387329891324043,0.0794621929526329,0.13432636857032776,0.1749647557735443,0.2467786967754364,0.41831403970718384,0.7454788684844971,0.8779609799385071,0.9170833826065063
Image_172,0.00443875789642334,0.01616375893354416,0.01938164234161377,0.03463227301836014,0.06529395282268524,0.128329336643219,0.16972213983535767,0.221814826130867,0.41046804189682007,0.7431706190109253,0.8864147663116455,0.9294425845146179
Image_173,-0.014454469084739685,-0.02254253625869751,-0.036417149007320404,-0.022401824593544006,0.004348665475845337,0.05069591850042343,0.09061627835035324,0.15881586074829102,0.30429238080978394,0.6758066415786743,0.8790692090988159,0.9522113800048828
Image_174,0.04206719249486923,0.05239178240299225,0.05990353226661682,0.09154142439365387,0.1312437206506729,0.17948782444000244,0.23679226636886597,0.28511667251586914,0.41960614919662476,0.7343851327896118,0.8771926760673523,0.9008458256721497
Image_175,0.006286054849624634,0.0055253952741622925,0.013845719397068024,0.015361756086349487,0.04765467345714569,0.10265669971704483,0.13940462470054626,0.2131151407957077,0.35636019706726074,0.6560746431350708,0.8710561990737915,0.9489225149154663
Image_176,0.022075699642300606,0.03528914973139763,0.0443146750330925,0.06367431581020355,0.1107785701751709,0.17150330543518066,0.19096094369888306,0.2535611689090729,0.41554826498031616,0.7487574815750122,0.8938795328140259,0.9112569689750671
Image_177,-0.0013804547488689423,0.006597485393285751,0.014181245118379593,0.007005445659160614,0.043094854801893234,0.10798302292823792,0.16267599165439606,0.2423969805240631,0.4129960536956787,0.7395132184028625,0.9004308581352234,0.9257059097290039
Image_178,0.09493600577116013,0.06864656507968903,0.0605570450425148,0.07293908298015594,0.11413578689098358,0.19624966382980347,0.24028955399990082,0.31031689047813416,0.46242058277130127,0.7722821235656738,0.8969645500183105,0.9286954402923584
Image_179,-0.019859198480844498,-0.03388472646474838,-0.028487466275691986,-0.025420427322387695,0.0020636320114135742,0.04154425114393234,0.08469033986330032,0.16753578186035156,0.30868422985076904,0.6403175592422485,0.8667202591896057,0.9631199836730957
Image_180,0.05404321849346161,0.05430211126804352,0.02913058176636696,0.028928756713867188,0.06577272713184357,0.10925069451332092,0.16073094308376312,0.24669194221496582,0.40098512172698975,0.7608131766319275,0.8827812671661377,0.9201552867889404
